,Unnamed: 0,fullName,firstName,lastName,gender,isoCountry,continent,birthYear,hasMiddleName,hasNoLastName,source,lastLetter
376,376,Isabella Maya,Isabella,Maya,female,,,1986,False,False,wikidata,a
377,377,Signoline Kanyamuneza,Signoline,Kanyamuneza,female,BI,Africa,1998,False,False,wikidata,e
378,378,Charné Griesel,Charné,Griesel,female,ZA,Africa,2000,False,False,wikidata,é
379,379,Narindra Rakotovao,Narindra,Rakotovao,female,MG,Africa,1998,False,False,wikidata,a
380,380,Lariba Abudu,Lariba,Abudu,female,GH,Africa,1966,False,False,wikidata,a
381,381,Sandrine Billiet,Sandrine,Billiet,female,,,1990,False,False,wikidata,e
382,382,Enku Ekuta,Enku,Ekuta,female,NG,Africa,1998,False,False,wikidata,u
383,383,Cornelia Glèlè,Cornelia,Glèlè,female,BJ,Africa,1997,False,False,wikidata,a
386,386,Anastasiya-Alexandra Nenova,Anastasiya-Alexandra,Nenova,female,ZA,Africa,1998,False,False,wikidata,a
387,387,Marie Branser,Marie,Branser,female,GN,Africa,1992,False,False,wikidata,e
389,389,Dakoa Newman,Dakoa,Newman,female,GH,Africa,1985,False,False,wikidata,a
390,390,Erin Sterkenburg,Erin,Sterkenburg,female,ZA,Africa,2003,False,False,wikidata,n
391,391,Georgiana Dorward,Georgiana,Dorward,female,ZA,Africa,2002,False,False,wikidata,a
392,392,Sasa Klaas,Sasa,Klaas,female,BW,Africa,1993,False,False,wikidata,a
393,393,Dorcas Affo-Toffey,Dorcas,Affo-Toffey,female,GH,Africa,1975,False,False,wikidata,s
394,394,Manamba Kanté,Manamba,Kanté,female,GN,Africa,1996,False,False,wikidata,a
395,395,Ndidi Okezie,Ndidi,Okezie,female,NG,Africa,1979,False,False,wikidata,i
397,397,Tella Kpomahou,Tella,Kpomahou,female,,,1978,False,False,wikidata,a
398,398,Nzambi Matee,Nzambi,Matee,female,KE,Africa,1992,False,False,wikidata,i
399,399,Kim Seebach,Kim,Seebach,female,,Africa,1996,False,False,wikidata,m
401,401,Myriam Belkiri,Myriam,Belkiri,female,DZ,Africa,1992,False,False,wikidata,m
402,402,Farah N'Ser,Farah,N'Ser,female,MA,Africa,1988,False,False,wikidata,h
403,403,Caroline Kwambai,Caroline,Kwambai,female,KE,Africa,1975,False,False,wikidata,e
404,404,Caroline Chepkwony,Caroline,Chepkwony,female,KE,Africa,1985,False,False,wikidata,e
406,406,Halima Bah,Halima,Bah,female,GN,Africa,1996,False,False,wikidata,a
407,407,Caroline Rotich,Caroline,Rotich,female,KE,Africa,1984,False,False,wikidata,e
409,409,Najwa Taib,Najwa,Taib,female,MA,Africa,1983,False,False,wikidata,a
410,410,Anissa Maoulida,Anissa,Maoulida,female,KM,Africa,1997,False,False,wikidata,a
411,411,Zaharouna Haoudadji,Zaharouna,Haoudadji,female,KM,Africa,2000,False,False,wikidata,a
414,414,Zuwera Ibrahimah,Zuwera,Ibrahimah,female,GH,Africa,1970,False,False,wikidata,a
416,416,Rahma Abdulmajid,Rahma,Abdulmajid,female,NG,Africa,1980,False,False,wikidata,a
417,417,Victoria Aguiyi-Ironsi,Victoria,Aguiyi-Ironsi,female,NG,Africa,1923,False,False,wikidata,a
418,418,Hirut Kassaw,Hirut,Kassaw,female,ET,Africa,1976,False,False,wikidata,t
420,420,Aderonke Apata,Aderonke,Apata,female,NG,Africa,1967,False,False,wikidata,e
425,425,Karin Avenant,Karin,Avenant,female,ZA,Africa,1964,False,False,wikidata,n
426,426,Aïcha Ibrahim,Aïcha,Ibrahim,female,,,1949,False,False,wikidata,a
428,428,Hanna Lalango,Hanna,Lalango,female,ET,Africa,2008,False,False,wikidata,a
429,429,Fetlework Gebregziabher,Fetlework,Gebregziabher,female,ET,Africa,1961,False,False,wikidata,k
434,434,Ms Cosmo,Ms,Cosmo,female,ZA,Africa,1988,False,False,wikidata,s
436,436,Soraya Mellili,Soraya,Mellili,female,DZ,Africa,1982,False,False,wikidata,a
441,441,Cynthia Fraser,Cynthia,Fraser,female,ZA,Africa,1934,False,False,wikidata,a
442,442,Rosemary Nyerere,Rosemary,Nyerere,female,TZ,Africa,1961,False,False,wikidata,y
443,443,Kamini Pather,Kamini,Pather,female,ZA,Africa,1983,False,False,wikidata,i
444,444,Doreen Kabareebe,Doreen,Kabareebe,female,UG,Africa,1990,False,False,wikidata,n
445,445,Henriette Wamu,Henriette,Wamu,female,,,1966,False,False,wikidata,e
446,446,Sophie Adonon,Sophie,Adonon,female,BJ,Africa,1964,False,False,wikidata,e
449,449,Fitsum Assefa,Fitsum,Assefa,female,ET,Africa,1979,False,False,wikidata,m
450,450,Dinah Reindorf,Dinah,Reindorf,female,GH,Africa,1943,False,False,wikidata,h
451,451,Fatmah Selim,Fatmah,Selim,female,EG,Africa,1995,False,False,wikidata,h
452,452,Ergoge Tesfaye,Ergoge,Tesfaye,female,ET,Africa,1978,False,False,wikidata,e
453,453,Cashandra Slingerland,Cashandra,Slingerland,female,ZA,Africa,1974,False,False,wikidata,a
457,457,Bintou Keita,Bintou,Keita,female,GN,Africa,1958,False,False,wikidata,u
458,458,Hadjira Oumouri,Hadjira,Oumouri,female,KM,Africa,1969,False,False,wikidata,a
460,460,Tosin Otubajo,Tosin,Otubajo,female,NG,Africa,1984,False,False,wikidata,n
461,461,Lamia Essaadi,Lamia,Essaadi,female,MA,Africa,1979,False,False,wikidata,a
463,463,Veronica Openibo,Veronica,Openibo,female,NG,Africa,1951,False,False,wikidata,a
464,464,Maria Athanasopoulou,Maria,Athanasopoulou,female,,,1900,False,False,wikidata,a
465,465,Nombulelo Hermans,Nombulelo,Hermans,female,ZA,Africa,1970,False,False,wikidata,o
466,466,Mariya Nzigiyimana,Mariya,Nzigiyimana,female,BI,Africa,1934,False,False,wikidata,a
467,467,Iolanda Évora,Iolanda,Évora,female,,,1964,False,False,wikidata,a
468,468,Halimatou Diallo,Halimatou,Diallo,female,GN,Africa,1993,False,False,wikidata,u
470,470,Evelyn Mase,Evelyn,Mase,female,ZA,Africa,1922,False,False,wikidata,n
471,471,Chibesa Kankasa,Chibesa,Kankasa,female,ZM,Africa,1936,False,False,wikidata,a
472,472,Alice Mashingaidze,Alice,Mashingaidze,female,ZW,Africa,2000,False,False,wikidata,e
473,473,Essmat Ezzat,Essmat,Ezzat,female,EG,Africa,1929,False,False,wikidata,t
474,474,Amélia Sumbana,Amélia,Sumbana,female,MZ,Africa,1949,False,False,wikidata,a
475,475,Elsa Garrido,Elsa,Garrido,female,ST,Africa,1977,False,False,wikidata,a
476,476,Galani Garri,Galani,Garri,female,,,1900,False,False,wikidata,i
477,477,Annie Lulu,Annie,Lulu,female,,,1987,False,False,wikidata,e
478,478,Faouzia Mebarki,Faouzia,Mebarki,female,DZ,Africa,1959,False,False,wikidata,a
479,479,Eldevina Materula,Eldevina,Materula,female,MZ,Africa,1982,False,False,wikidata,a
480,480,Victoria Bright,Victoria,Bright,female,GH,Africa,1965,False,False,wikidata,a
482,482,Bertha Kingori,Bertha,Kingori,female,TZ,Africa,1930,False,False,wikidata,a
483,483,Jane Raphaely,Jane,Raphaely,female,ZA,Africa,1937,False,False,wikidata,e
484,484,Marcelle Kuetche,Marcelle,Kuetche,female,CM,Africa,1992,False,False,wikidata,e
485,485,Agness Gidna,Agness,Gidna,female,TZ,Africa,1950,False,False,wikidata,s
486,486,Paula Simons,Paula,Simons,female,AO,Africa,1964,False,False,wikidata,a
487,487,Jean-Paul Mpila,Jean-Paul,Mpila,female,CG,Africa,1960,False,False,wikidata,l
488,488,Rosamund Everard-Steenkamp,Rosamund,Everard-Steenkamp,female,ZA,Africa,1907,False,False,wikidata,d
489,489,Heline Eweni,Heline,Eweni,female,CM,Africa,1996,False,False,wikidata,e
491,491,Catherina Paulin,Catherina,Paulin,female,SC,Africa,1985,False,False,wikidata,a
493,493,Catherine Kang,Catherine,Kang,female,CF,Africa,1987,False,False,wikidata,e
494,494,Regina Twala,Regina,Twala,female,ZA,Africa,1908,False,False,wikidata,a
495,495,Catherine Namugala,Catherine,Namugala,female,ZM,Africa,1966,False,False,wikidata,e
496,496,Jeanette Traverso,Jeanette,Traverso,female,ZA,Africa,1946,False,False,wikidata,e
497,497,Hasna Tamtaoui,Hasna,Tamtaoui,female,MA,Africa,1969,False,False,wikidata,a
499,499,Emilia Asim-Ita,Emilia,Asim-Ita,female,NG,Africa,1998,False,False,wikidata,a
500,500,Tatyana Kolotilshchikova,Tatyana,Kolotilshchikova,female,,,1937,False,False,wikidata,a
501,501,Sukri Bommagowda,Sukri,Bommagowda,female,IN,Asia,1937,False,False,wikidata,i
502,502,Cynthia Patag,Cynthia,Patag,female,PH,Asia,1956,False,False,wikidata,a
504,504,Qian Xijun,Qian,Xijun,female,CN,Asia,1905,False,False,wikidata,n
505,505,Qiu Yihan,Qiu,Yihan,female,CN,Asia,1907,False,False,wikidata,u
506,506,Rengin Altay,Rengin,Altay,female,,,1962,False,False,wikidata,n
507,507,Sai Na,Sai,Na,female,CN,Asia,1979,False,False,wikidata,i
508,508,Yeom Seungsuk,Yeom,Seungsuk,female,KR,Asia,1982,False,False,wikidata,m
509,509,Marina Rosenberg,Marina,Rosenberg,female,IL,Asia,1976,False,False,wikidata,a
510,510,Tara Gandhi,Tara,Gandhi,female,,,1934,False,False,wikidata,a
511,511,Wang Henei,Wang,Henei,female,CN,Asia,1912,False,False,wikidata,g
512,512,Wang Quanyuan,Wang,Quanyuan,female,CN,Asia,1913,False,False,wikidata,g
513,513,Wang Yingchun,Wang,Yingchun,female,CN,Asia,1942,False,False,wikidata,g
514,514,Wu Fulian,Wu,Fulian,female,CN,Asia,1912,False,False,wikidata,u
516,516,Xiao Yuehua,Xiao,Yuehua,female,CN,Asia,1913,False,False,wikidata,o
517,517,Sumitra Kulkarni,Sumitra,Kulkarni,female,,,1929,False,False,wikidata,a
518,518,Melika Ahadi,Melika,Ahadi,female,IR,Asia,1998,False,False,wikidata,a
519,519,Su Pei-ling,Su,Pei-ling,female,TW,Asia,2000,False,False,wikidata,u
520,520,Tatyana Vlasova,Tatyana,Vlasova,female,,,1943,False,False,wikidata,a
521,521,Yang Houzhen,Yang,Houzhen,female,CN,Asia,1908,False,False,wikidata,g
522,522,Yang Huizen,Yang,Huizen,female,CN,Asia,1913,False,False,wikidata,g
523,523,Ye Tao,Ye,Tao,female,,,1905,False,False,wikidata,e
524,524,Zhang Guiqin,Zhang,Guiqin,female,CN,Asia,1941,False,False,wikidata,g
526,526,Zhong Yuzheng,Zhong,Yuzheng,female,CN,Asia,1930,False,False,wikidata,g
529,529,Alexandra Kalev,Alexandra,Kalev,female,IL,Asia,1970,False,False,wikidata,a
530,530,Vijay Atluri,Vijay,Atluri,female,IN,Asia,1956,False,False,wikidata,y
531,531,Kamala Balakrishnan,Kamala,Balakrishnan,female,IN,Asia,1930,False,False,wikidata,a
532,532,Nada Boustani,Nada,Boustani,female,LB,Asia,1983,False,False,wikidata,a
533,533,Irit Ben-Abba,Irit,Ben-Abba,female,IL,Asia,1958,False,False,wikidata,t
534,534,Hande Sarıoğlu,Hande,Sarıoğlu,female,,,1988,False,False,wikidata,e
535,535,Shakuntala Bhagat,Shakuntala,Bhagat,female,IN,Asia,1933,False,False,wikidata,a
536,536,Jo Yeong-ja,Jo,Yeong-ja,female,KR,Asia,1950,False,False,wikidata,o
537,537,Jo Yeong-suk,Jo,Yeong-suk,female,KR,Asia,1951,False,False,wikidata,o
538,538,Zhang Yiming,Zhang,Yiming,female,CN,Asia,2000,False,False,wikidata,g
539,539,Hồng Đào,Hồng,Đào,female,VN,Asia,1962,False,False,wikidata,g
540,540,Luo Chuyue,Luo,Chuyue,female,CN,Asia,2001,False,False,wikidata,o
541,541,Koo Donghee,Koo,Donghee,female,KR,Asia,1974,False,False,wikidata,o
542,542,Hanan Jarrar,Hanan,Jarrar,female,PS,Asia,1975,False,False,wikidata,n
543,543,Rachel Tseng,Rachel,Tseng,female,KR,Asia,1998,False,False,wikidata,l
544,544,"Rabīʻ, Āminah","Rabīʻ,",Āminah,female,OM,Asia,1969,False,False,wikidata,","
545,545,Rania Eissa,Rania,Eissa,female,LB,Asia,1978,False,False,wikidata,a
546,546,Zarqa Yaftali,Zarqa,Yaftali,female,AF,Asia,1984,False,False,wikidata,a
547,547,Jumana karim,Jumana,karim,female,IQ,Asia,1984,False,False,wikidata,a
548,548,Amina Rasul-Bernardo,Amina,Rasul-Bernardo,female,PH,Asia,1954,False,False,wikidata,a
549,549,Aida Idriss,Aida,Idriss,female,LB,Asia,1934,False,False,wikidata,a
551,551,Sajida Obaidl,Sajida,Obaidl,female,IQ,Asia,1957,False,False,wikidata,a
552,552,Muqadasa Ahmadzai,Muqadasa,Ahmadzai,female,AF,Asia,1993,False,False,wikidata,a
553,553,Yukimi Moriyama,Yukimi,Moriyama,female,JP,Asia,1996,False,False,wikidata,i
554,554,Kristina Miletić,Kristina,Miletić,female,AZ,Europe,2000,False,False,wikidata,a
555,555,Mayuko Goto,Mayuko,Goto,female,JP,Asia,1995,False,False,wikidata,o
556,556,Aarushi Nishank,Aarushi,Nishank,female,IN,Asia,1986,False,False,wikidata,i
557,557,Emi Moronuki,Emi,Moronuki,female,JP,Asia,1992,False,False,wikidata,i
558,558,Naima Akter,Naima,Akter,female,BD,Asia,1999,False,False,wikidata,a
560,560,Mimlu Sen,Mimlu,Sen,female,IN,Asia,1949,False,False,wikidata,u
561,561,Haiying Shen,Haiying,Shen,female,CN,Asia,1978,False,False,wikidata,g
563,563,Hemlata Talesra,Hemlata,Talesra,female,,,1944,False,False,wikidata,a
564,564,Feng Junyang,Feng,Junyang,female,ID,Asia,1998,False,False,wikidata,g
566,566,Sahar Zohouri,Sahar,Zohouri,female,IR,Asia,1986,False,False,wikidata,r
567,567,Subur Parthasarathy,Subur,Parthasarathy,female,IN,Asia,1911,False,False,wikidata,r
568,568,Rekha Boyalapalli,Rekha,Boyalapalli,female,IN,Asia,1983,False,False,wikidata,a
570,570,Xu Jiao,Xu,Jiao,female,CN,Asia,1997,False,False,wikidata,u
571,571,Galina Arapova,Galina,Arapova,female,,,1972,False,False,wikidata,a
573,573,Aya Sato,Aya,Sato,female,JP,Asia,1994,False,False,wikidata,a
575,575,Yang Yi,Yang,Yi,female,CN,Asia,1952,False,False,wikidata,g
576,576,Jannie Lasimbang,Jannie,Lasimbang,female,MY,Asia,1962,False,False,wikidata,e
577,577,Xiao-Ying Bai,Xiao-Ying,Bai,female,TW,Asia,2007,False,False,wikidata,g
580,580,Nili Dotan,Nili,Dotan,female,IL,Asia,1955,False,False,wikidata,i
581,581,Nicholle Toh,Nicholle,Toh,female,SG,Asia,2001,False,False,wikidata,e
582,582,Ai Soma,Ai,Soma,female,JP,Asia,1997,False,False,wikidata,i
583,583,Yukina Hirayama,Yukina,Hirayama,female,JP,Asia,1995,False,False,wikidata,a
584,584,Zhang Xiantu,Zhang,Xiantu,female,CN,Asia,1926,False,False,wikidata,g
585,585,Nao Kobayashi,Nao,Kobayashi,female,JP,Asia,1993,False,False,wikidata,o
586,586,Roza Erdemli,Roza,Erdemli,female,,,2001,False,False,wikidata,a
587,587,Buket Bengisu,Buket,Bengisu,female,,,1978,False,False,wikidata,t
588,588,Vera Sukhova,Vera,Sukhova,female,,,1963,False,False,wikidata,a
589,589,Se-hwa Oh,Se-hwa,Oh,female,KR,Asia,1943,False,False,wikidata,a
590,590,Shlomit Yanisky-Ravid,Shlomit,Yanisky-Ravid,female,IL,Asia,1963,False,False,wikidata,t
591,591,Huda Hamed,Huda,Hamed,female,OM,Asia,1981,False,False,wikidata,a
592,592,Si Jia,Si,Jia,female,CN,Asia,1978,False,False,wikidata,i
593,593,Orly Amit,Orly,Amit,female,IL,Asia,1990,False,False,wikidata,y
594,594,İdil Keysan,İdil,Keysan,female,,,1993,False,False,wikidata,l
596,596,Pushpa Bhave,Pushpa,Bhave,female,IN,Asia,1939,False,False,wikidata,a
598,598,Yasemin Besen–Cassino,Yasemin,Besen–Cassino,female,,,1978,False,False,wikidata,n
599,599,Hatice Barré,Hatice,Barré,female,,,1980,False,False,wikidata,e
601,601,Lesley Sachs,Lesley,Sachs,female,IL,Asia,1958,False,False,wikidata,y
602,602,Limor Rose,Limor,Rose,female,IL,Asia,1968,False,False,wikidata,r
603,603,Etsuko Fukano,Etsuko,Fukano,female,JP,Asia,1972,False,False,wikidata,o
605,605,Perin Chandra,Perin,Chandra,female,IN,Asia,1918,False,False,wikidata,n
606,606,Asumi Nakada,Asumi,Nakada,female,JP,Asia,1988,False,False,wikidata,i
607,607,Jennifer Lasimbang,Jennifer,Lasimbang,female,MY,Asia,1974,False,False,wikidata,r
608,608,Li-Cheng Hung,Li-Cheng,Hung,female,TW,Asia,1985,False,False,wikidata,g
609,609,Alyssa Dezek,Alyssa,Dezek,female,MY,Asia,2008,False,False,wikidata,a
610,610,Jialing Zhang,Jialing,Zhang,female,CN,Asia,1984,False,False,wikidata,g
611,611,Martha Nakamura,Martha,Nakamura,female,JP,Asia,1990,False,False,wikidata,a
612,612,Mio Takemura,Mio,Takemura,female,JP,Asia,1989,False,False,wikidata,o
613,613,Kokoro Maeda,Kokoro,Maeda,female,JP,Asia,2002,False,False,wikidata,o
614,614,Fumiho Kero,Fumiho,Kero,female,JP,Asia,1945,False,False,wikidata,o
615,615,Riina Murakami,Riina,Murakami,female,JP,Asia,1994,False,False,wikidata,a
616,616,Rena Kodama,Rena,Kodama,female,JP,Asia,1999,False,False,wikidata,a
617,617,Kawaguchi Aoi,Kawaguchi,Aoi,female,JP,Asia,1998,False,False,wikidata,i
618,618,Seina Saito,Seina,Saito,female,JP,Asia,1992,False,False,wikidata,a
620,620,Yumeno Noda,Yumeno,Noda,female,JP,Asia,1997,False,False,wikidata,o
621,621,Yuna Nishimura,Yuna,Nishimura,female,JP,Asia,2000,False,False,wikidata,a
622,622,Koharu Asai,Koharu,Asai,female,JP,Asia,1998,False,False,wikidata,u
623,623,Mei Hoshizuki,Mei,Hoshizuki,female,JP,Asia,2002,False,False,wikidata,i
625,625,Rinka Matsuda,Rinka,Matsuda,female,JP,Asia,2001,False,False,wikidata,a
626,626,Yūko Ogasawara,Yūko,Ogasawara,female,JP,Asia,1935,False,False,wikidata,o
628,628,Momo Momose,Momo,Momose,female,JP,Asia,1993,False,False,wikidata,o
629,629,Rena Mizusugi,Rena,Mizusugi,female,JP,Asia,2000,False,False,wikidata,a
630,630,Aya Akiyoshi,Aya,Akiyoshi,female,JP,Asia,1995,False,False,wikidata,a
631,631,Asami Adachi,Asami,Adachi,female,JP,Asia,1983,False,False,wikidata,i
632,632,Rin Usami,Rin,Usami,female,JP,Asia,1999,False,False,wikidata,n
633,633,Hina Kikuchi,Hina,Kikuchi,female,JP,Asia,2004,False,False,wikidata,a
634,634,Lun Uchida,Lun,Uchida,female,JP,Asia,1982,False,False,wikidata,n
635,635,Hiroko Okada,Hiroko,Okada,female,JP,Asia,1925,False,False,wikidata,o
636,636,Hagiko Umezu,Hagiko,Umezu,female,JP,Asia,1904,False,False,wikidata,o
637,637,Chiyoko Mimura,Chiyoko,Mimura,female,JP,Asia,1903,False,False,wikidata,o
638,638,Toshio Takai,Toshio,Takai,female,JP,Asia,1902,False,False,wikidata,o
639,639,Mina Yamanouchi,Mina,Yamanouchi,female,JP,Asia,1900,False,False,wikidata,a
640,640,Anna Kawabata,Anna,Kawabata,female,JP,Asia,1980,False,False,wikidata,a
641,641,Shizuku Tsukino,Shizuku,Tsukino,female,JP,Asia,1997,False,False,wikidata,u
642,642,Hinata Terayama,Hinata,Terayama,female,JP,Asia,2001,False,False,wikidata,a
643,643,Misuzu Yamada,Misuzu,Yamada,female,JP,Asia,1998,False,False,wikidata,u
644,644,Kōji Miura,Kōji,Miura,female,JP,Asia,1995,False,False,wikidata,i
645,645,Masako Hatanaka,Masako,Hatanaka,female,JP,Asia,1963,False,False,wikidata,o
646,646,Mei Kodama,Mei,Kodama,female,JP,Asia,1999,False,False,wikidata,i
647,647,Midori Minamida,Midori,Minamida,female,JP,Asia,1948,False,False,wikidata,i
648,648,Yurika Nakamoto,Yurika,Nakamoto,female,JP,Asia,1995,False,False,wikidata,a
649,649,Haruka Ōta,Haruka,Ōta,female,JP,Asia,2003,False,False,wikidata,a
650,650,Mikie Sasano,Mikie,Sasano,female,JP,Asia,1984,False,False,wikidata,e
653,653,Asya Hyusisyan,Asya,Hyusisyan,female,,,1915,False,False,wikidata,a
654,654,Kuralai Uzurova,Kuralai,Uzurova,female,KZ,Europe,1972,False,False,wikidata,i
655,655,Nina Makino,Nina,Makino,female,JP,Asia,2005,False,False,wikidata,a
656,656,Savitri Sahni,Savitri,Sahni,female,IN,Asia,1902,False,False,wikidata,i
658,658,Bilge Tarhan,Bilge,Tarhan,female,,,2004,False,False,wikidata,e
659,659,Khaira Ledeyo,Khaira,Ledeyo,female,VN,Asia,2000,False,False,wikidata,a
661,661,Mor Kalnisky,Mor,Kalnisky,female,IL,Asia,1981,False,False,wikidata,r
662,662,Nilüfer Kılıçarslan,Nilüfer,Kılıçarslan,female,,,1969,False,False,wikidata,r
663,663,Anula Bulathsinhala,Anula,Bulathsinhala,female,LK,Asia,1947,False,False,wikidata,a
664,664,Ekaterina Ignatova,Ekaterina,Ignatova,female,,,1968,False,False,wikidata,a
665,665,Hamida Saiduzzafar,Hamida,Saiduzzafar,female,IN,Asia,1921,False,False,wikidata,a
666,666,Lee Seol,Lee,Seol,female,KR,Asia,1989,False,False,wikidata,e
667,667,Olga Slucker,Olga,Slucker,female,,,1965,False,False,wikidata,a
670,670,Idan Rakocz,Idan,Rakocz,female,IL,Asia,2005,False,False,wikidata,n
671,671,Junliang Lyu,Junliang,Lyu,female,CN,Asia,2005,False,False,wikidata,g
672,672,He Licheng,He,Licheng,female,CN,Asia,2004,False,False,wikidata,e
673,673,Noam Dadon,Noam,Dadon,female,IL,Asia,2004,False,False,wikidata,m
674,674,Shalit Noga,Shalit,Noga,female,IL,Asia,2004,False,False,wikidata,t
675,675,Yanan Li,Yanan,Li,female,CN,Asia,2005,False,False,wikidata,n
676,676,Yanfei Chen,Yanfei,Chen,female,CN,Asia,2004,False,False,wikidata,i
677,677,Yue Yue,Yue,Yue,female,CN,Asia,2005,False,False,wikidata,e
679,679,Mahta Mohammadi,Mahta,Mohammadi,female,IR,Asia,1990,False,False,wikidata,a
680,680,Patchaploy Rueandaluang,Patchaploy,Rueandaluang,female,TH,Asia,1995,False,False,wikidata,y
681,681,Patcharaporn Chantarapadit,Patcharaporn,Chantarapadit,female,TH,Asia,1998,False,False,wikidata,n
684,684,Dilek Zaptçıoğlu,Dilek,Zaptçıoğlu,female,,,1959,False,False,wikidata,k
685,685,Sivan Arbel,Sivan,Arbel,female,IL,Asia,1990,False,False,wikidata,n
686,686,Pınar Karabulut,Pınar,Karabulut,female,,,1987,False,False,wikidata,r
687,687,Jung You-IN,Jung,You-IN,female,KR,Asia,1994,False,False,wikidata,g
688,688,Robin Levy-Stevenson,Robin,Levy-Stevenson,female,IL,Asia,1961,False,False,wikidata,n
689,689,Ilana Rovina,Ilana,Rovina,female,IL,Asia,1934,False,False,wikidata,a
690,690,Dana Shatz,Dana,Shatz,female,IL,Asia,1967,False,False,wikidata,a
691,691,Lidia Mikhailova,Lidia,Mikhailova,female,,,1957,False,False,wikidata,a
692,692,Irina Gerasimenko,Irina,Gerasimenko,female,,,1961,False,False,wikidata,a
693,693,Gölsinä Miñnexanova,Gölsinä,Miñnexanova,female,,,1969,False,False,wikidata,ä
694,694,Tatiana Franus,Tatiana,Franus,female,,,1957,False,False,wikidata,a
696,696,Yeliz Simsek,Yeliz,Simsek,female,,,1990,False,False,wikidata,z
697,697,Miho Tanaka,Miho,Tanaka,female,JP,Asia,1972,False,False,wikidata,o
698,698,Fu Ying,Fu,Ying,female,CN,Asia,1953,False,False,wikidata,u
699,699,Maisa Tsuno,Maisa,Tsuno,female,JP,Asia,1991,False,False,wikidata,a
700,700,Vijayalakshmi Ramanan,Vijayalakshmi,Ramanan,female,IN,Asia,1924,False,False,wikidata,i
701,701,Ella Yablonsky,Ella,Yablonsky,female,IL,Asia,1973,False,False,wikidata,a
702,702,Karen Sader,Karen,Sader,female,LB,Asia,1966,False,False,wikidata,n
703,703,Rabeya Bhuiyan,Rabeya,Bhuiyan,female,BD,Asia,1944,False,False,wikidata,a
704,704,Tarannum Pathan,Tarannum,Pathan,female,IN,Asia,1993,False,False,wikidata,m
705,705,Nithya Raman,Nithya,Raman,female,IN,Asia,1981,False,False,wikidata,a
706,706,Anushree Roy,Anushree,Roy,female,IN,Asia,1965,False,False,wikidata,e
707,707,Afifah Alia,Afifah,Alia,female,ID,Asia,1975,False,False,wikidata,h
708,708,Mukta Gupta,Mukta,Gupta,female,IN,Asia,1961,False,False,wikidata,a
709,709,Vijaya Dabbe,Vijaya,Dabbe,female,IN,Asia,1951,False,False,wikidata,a
710,710,Kim Yeonkyung,Kim,Yeonkyung,female,KR,Asia,1975,False,False,wikidata,m
